215,5.679288
216,5.601651
217,5.682712
218,5.601651
219,5.680999
220,5.599987
221,5.686141
222,5.599987
223,5.635144
224,5.630094
225,5.633460
226,5.625054
227,5.633460
228,5.623376
229,5.635144
230,5.630094
231,5.633460
232,5.680999
233,5.599987
234,5.680999
235,5.599987
236,5.701620
237,5.599987
238,5.680999
239,5.599987
240,5.680999
241,5.623376
242,5.635144
243,5.625054
244,5.635144
245,5.625054
246,5.636829
247,5.625054
248,5.633460
249,5.628413
250,5.635144
251,5.680999
252,5.604982
253,5.680999
254,5.599987
255,5.675867
256,5.599987
257,5.680999
258,5.604982
259,5.680999
260,5.623376
261,5.640202
262,5.623376
263,5.633460
264,5.623376
265,5.633460
266,5.625054
267,5.635144
268,5.623376
269,5.599987
270,5.680999
271,5.599987
272,5.680999
273,5.599987
274,5.680999
275,5.601651
276,5.680999
277,5.603316
278,5.680999
279,5.623376
280,5.638515
281,5.625054
282,5.633460
283,5.621699
284,5.635144
285,5.625054
286,5.640202
287,5.625054
288,5.599987
289,5.687856
290,5.596661
291,5.680999
292,5.596661
293,5.680999
294,5.599987
295,5.680999
296,5.601651
297,5.635144
298,5.625054
299,5.635144
300,5.625054
301,5.635144
302,5.625054
303,5.633460
304,5.625054
305,5.636829
306,5.625054
307,5.599987
308,5.686141
309,5.576792
310,5.599987
311,5.492295
312,5.418096
313,5.397926
314,5.348909
315,5.339818
316,5.290361
317,5.202748
318,5.152968
319,5.076638
320,5.049439
321,5.050792
322,4.940906
323,4.961715
324,4.851881
325,4.863147
326,4.764802
327,4.750392
328,4.745608
329,4.662270
330,4.599696
331,4.559641
332,4.521361
333,4.481587
334,4.442507
335,4.405131
336,4.387699
337,4.394860
338,4.323293
339,4.259787
340,4.241574
341,4.216903
342,4.173949
343,4.179502
344,4.105763
345,4.079990
346,4.038037
347,3.988480
348,3.980058
349,3.981740
350,3.910696
351,3.862614
352,3.832769
353,3.824215
354,3.793430
355,3.763889
356,3.734064
357,3.703980
358,3.655140
359,3.625612
360,3.614488
361,3.621432
362,3.563917
363,3.514741
364,3.539823
365,3.482275
366,3.451667
367,3.459269
368,3.381693
369,3.407367
370,3.330310
371,3.327371
372,3.297106
373,3.255536
374,3.282751
375,3.223248
376,3.181360
377,3.181897
378,3.188355
379,3.165864
380,3.101276
381,3.078987
382,3.042705
383,3.021731
384,3.002000
385,2.981581
386,2.960043
387,2.946164
388,2.924225
389,2.903505
390,2.912478
391,2.872970
392,2.834946
393,2.821790
394,2.828989
395,2.790047
396,2.752966
397,2.740159
398,2.729446
399,2.693948
400,2.708270
401,2.655615
402,2.669531
403,2.617630
404,2.631517
405,2.578246
406,2.593857
407,2.551720
408,2.539003
409,2.539345
410,2.497622
411,2.484782
412,2.484782
413,2.443868
414,2.418160
415,2.414134
416,2.397857
417,2.397247
418,2.357373
419,2.341269
420,2.324810
421,2.299568
422,2.283687
423,2.267479
424,2.251231
425,2.235214
426,2.219161
427,2.202823
428,2.195638
429,2.179391
430,2.163135
431,2.169358
432,2.137623
433,2.121503
434,2.093465
435,2.086513
436,2.092303
437,2.061413
438,2.033613
439,2.025963
440,2.031640
441,1.990449
442,1.981869
443,1.975223
444,1.947469
445,1.958802
446,1.920485
447,1.930714
448,1.902650
449,1.883261
450,1.874832
451,1.855637
452,1.837905
453,1.846728
454,1.810542
455,1.808111
456,1.789232
457,1.771408
458,1.779771
459,1.750353
460,1.732337
461,1.740334
462,1.711418
463,1.693581
464,1.690695
465,1.689634
466,1.661047
467,1.649563
468,1.632562
469,1.628753
470,1.617432
471,1.616046
472,1.604900
473,1.577633
474,1.566228
475,1.555116
476,1.537484
477,1.526527
478,1.515359
479,1.504234
480,1.492916
481,1.482000
482,1.470554
483,1.459283
484,1.453992
485,1.442531
486,1.431358
487,1.435063
488,1.423360
489,1.403228
490,1.391830
491,1.374275
492,1.368786
493,1.371575
494,1.360095
495,1.340079
496,1.322683
497,1.316862
498,1.319166
499,1.299611
500,1.282632
501,1.290005
502,1.270528
503,1.253545
504,1.247489
505,1.241409
506,1.224474
507,1.231112
508,1.212034
509,1.200762
510,1.194219
511,1.177582
512,1.183571
513,1.159759
514,1.165351
515,1.141844
516,1.147265
517,1.123938
518,1.129189
519,1.106000
520,1.110888
521,1.087872
522,1.092538
523,1.069782
524,1.067903
525,1.056530
526,1.045397
527,1.049413
528,1.031891
529,1.024767
530,1.024544
531,1.002583
532,1.000242
533,0.999817
534,0.982669
535,0.975297
536,0.974490
537,0.957559
538,0.946643
539,0.943894
540,0.942949
541,0.926405
542,0.915338
543,0.912325
544,0.911047
545,0.904663
546,0.888418
547,0.877540
548,0.871213
549,0.867843
550,0.866129
551,0.859611
552,0.843758
553,0.837349
554,0.830999
555,0.820223
556,0.813673
557,0.809619
558,0.802826
559,0.796314
560,0.789709
561,0.783049
562,0.780391
563,0.773664
564,0.766897
565,0.760032
566,0.753199
567,0.746281
568,0.735621
569,0.728739
570,0.721818
571,0.714919
572,0.708044
573,0.699193
574,0.692286
575,0.685413
576,0.682510
577,0.675514
578,0.668543
579,0.669445
580,0.662271
581,0.652098
582,0.644981
583,0.636358
584,0.633109
585,0.625982
586,0.626294
587,0.616361
588,0.607835
589,0.600610
590,0.597110
591,0.597072
592,0.587214
593,0.578758
594,0.575225
595,0.574962
596,0.565102
597,0.556790
598,0.553130
599,0.552611
600,0.542980
601,0.534633
602,0.530824
603,0.529928
604,0.519672
605,0.515522
606,0.514397
607,0.504268
608,0.500068
609,0.498679
610,0.488748
611,0.484440
612,0.481396
613,0.473096
614,0.468766
615,0.465640
616,0.460960
617,0.458962
618,0.449484
619,0.444890
620,0.441576
621,0.436878
622,0.434532
623,0.425277
624,0.426374
625,0.417090
626,0.412264
627,0.408778
628,0.404011
629,0.400407
630,0.395642
631,0.391989
632,0.387229
633,0.383581
634,0.378870
635,0.375116
636,0.370347
637,0.366459
638,0.361650
639,0.357778
640,0.352968
641,0.349001
642,0.344133
643,0.340712
644,0.340325
645,0.331864
646,0.331304
647,0.326173
648,0.322049
649,0.317146
650,0.313835
651,0.312970
652,0.304792
653,0.303756
654,0.298900
655,0.295568
656,0.294308
657,0.286289
658,0.285068
659,0.280145
660,0.276829
661,0.275562
662,0.270566
663,0.267207
664,0.265356
665,0.260764
666,0.257476
667,0.255435
668,0.250903
669,0.247646
670,0.245370
671,0.240889
672,0.237582
673,0.235897
674,0.230960
675,0.227380
676,0.225592
677,0.224656
678,0.220354
679,0.215119
680,0.214061
681,0.209836
682,0.206503
683,0.204431
684,0.203241
685,0.199079
686,0.195713
687,0.193511
688,0.192215
689,0.188106
690,0.184664
691,0.182260
692,0.180745
693,0.176674
694,0.173216
695,0.170643
696,0.168966
697,0.164952
698,0.164952
699,0.161429
700,0.158672
701,0.156820
702,0.152836
703,0.149231
704,0.149231
705,0.146203
706,0.144088
707,0.140115
708,0.140115
709,0.136385
710,0.133013
711,0.133013
712,0.130628
713,0.126681
714,0.126681
715,0.122834
716,0.119119
717,0.119119
718,0.116358
719,0.116358
720,0.112342
721,0.108189
722,0.108189
723,0.103822
724,0.103822
725,0.100493
726,0.100493
727,0.096291
728,0.096291
729,0.091621
730,0.091621
731,0.086225
732,0.086225
733,0.086225
734,0.081918
735,0.081918
736,0.077214
737,0.077214
738,0.077214
739,0.071463
740,0.071463
741,0.071463
742,0.063771
743,0.063771
744,0.063771
745,0.057049
746,0.057049
747,0.057049
748,0.057049
749,0.050210
750,0.050210
751,0.050210
752,0.050210
753,0.039368
754,0.039368
755,0.039368
756,0.039368
757,0.039368
758,0.039368
759,0.039368
760,0.039368
761,0.039368
762,0.039368
763,0.039368
764,0.039368
765,0.039368
766,0.039368
767,0.039368
768,0.039368
769,0.039368
770,0.039368
771,0.039368
772,0.039368
773,0.039368
774,0.039368
775,0.039368
776,0.039368
777,0.039368
778,0.039368
779,0.039368
780,0.039368
781,0.039368
782,0.039368
783,0.039368
784,0.039368
785,0.039368
786,0.039368
787,0.039368
788,0.039368
789,0.039368
790,0.039368
791,0.039368
792,0.039368
793,0.039368
794,0.039368
795,0.039368
796,0.039368
797,0.039368
798,0.039368
799,0.039368
800,0.039368
801,0.039368
802,0.039368
803,0.039368
804,0.039368
805,0.039368
806,0.039368
807,0.039368
808,0.039368
809,0.039368
810,0.039368
811,0.039368
812,0.039368
813,0.039368
814,0.039368
815,0.039368
816,0.039368
817,0.039368
818,0.039368
819,0.039368
820,0.039368
821,0.039368
822,0.039368
823,0.039368
824,0.039368
825,0.039368
826,0.039368
827,0.039368
828,0.039368
829,0.039368
830,0.039368
831,0.039368
832,0.039368
833,0.039368
834,0.039368
835,0.039368
836,0.039368
837,0.039368
838,0.039368
839,0.039368
840,0.039368
841,0.039368
842,0.039368
843,0.039368
844,0.039368
845,0.039368
846,0.039368
847,0.039368
848,0.039368
849,0.039368
850,0.039368
851,0.039368
852,0.039368
853,0.039368
854,0.039368
855,0.039368
856,0.039368
857,0.039368
858,0.039368
859,0.039368
860,0.039368
861,0.039368
862,0.039368
863,0.039368
864,0.039368
865,0.039368
866,0.039368
867,0.039368
868,0.039368
869,0.039368
870,0.039368
871,0.039368
872,0.039368
873,0.039368
874,0.039368
875,0.039368
876,0.039368
877,0.039368
878,0.039368
879,0.039368
880,0.039368
881,0.039368
882,0.039368
883,0.039368
884,0.039368
885,0.039368
886,0.039368
887,0.039368
888,0.039368
889,0.039368
890,0.039368
891,0.039368
892,0.039368
893,0.039368
894,0.039368
895,0.039368
896,0.039368
897,0.039368
898,0.039368
899,0.039368
900,0.039368
901,0.039368
902,0.039368
903,0.039368
904,0.039368
905,0.039368
906,0.039368
907,0.039368
908,0.039368
909,0.039368
910,0.039368
911,0.039368
912,0.039368
913,0.039368
914,0.039368
915,0.039368
916,0.039368
917,0.039368
918,0.039368
919,0.039368
920,0.039368
921,0.039368
922,0.039368
923,0.039368
924,0.039368
925,0.039368
926,0.039368
927,0.039368
928,0.039368
929,0.039368
930,0.039368
931,0.039368
932,0.039368
933,0.039368
934,0.039368
935,0.039368
936,0.039368
937,0.039368
938,0.039368
939,0.039368
940,0.039368
941,0.039368
942,0.039368
943,0.039368
944,0.039368
945,0.039368
946,0.039368
947,0.039368
948,0.039368
949,0.039368
950,0.039368
951,0.039368
952,0.039368
953,0.039368
954,0.039368
955,0.039368
956,0.039368
957,0.039368
958,0.039368
959,0.039368
960,0.039368
961,0.039368
962,0.039368
963,0.039368
964,0.039368
965,0.039368
966,0.039368
967,0.039368
968,0.039368
969,0.039368
970,0.039368
971,0.039368
972,0.039368
973,0.039368
974,0.039368
975,0.039368
976,0.039368
977,0.039368
978,0.039368
979,0.039368
980,0.039368
981,0.039368
982,0.039368
983,0.039368
984,0.039368
985,0.039368
986,0.039368
987,0.039368
988,0.039368
989,0.039368
990,0.039368
991,0.039368
992,0.039368
993,0.039368
994,0.039368
995,0.039368
996,0.039368
997,0.039368
998,0.039368
999,0.039368
1000,0.039368
1001,0.039368
1002,0.039368
1003,0.039368
1004,0.039368
1005,0.039368
1006,0.039368
1007,0.039368
1008,0.039368
1009,0.039368
1010,0.039368
1011,0.039368
1012,0.039368
1013,0.039368
1014,0.039368
1015,0.039368
1016,0.039368
1017,0.039368
1018,0.039368
1019,0.039368
1020,0.039368
1021,0.039368
1022,0.039368
1023,0.039368
1024,0.039368
1025,0.039368
1026,0.039368
1027,0.039368
1028,0.039368
1029,0.039368
1030,0.039368
1031,0.039368
1032,0.039368
1033,0.039368
1034,0.039368
1035,0.039368
1036,0.039368
1037,0.039368
1038,0.039368
1039,0.039368
1040,0.039368
1041,0.039368
1042,0.039368
1043,0.039368
1044,0.039368
1045,0.039368
1046,0.039368
1047,0.039368
1048,0.039368
1049,0.039368
1050,0.039368
1051,0.039368
1052,0.039368
1053,0.039368
1054,0.039368
1055,0.039368
1056,0.039368
1057,0.039368
1058,0.039368
1059,0.039368
1060,0.039368
1061,0.039368
1062,0.039368
1063,0.039368
1064,0.039368
1065,0.039368
1066,0.039368
1067,0.039368
1068,0.039368
1069,0.039368
1070,0.039368
1071,0.039368
1072,0.039368
1073,0.039368
1074,0.039368
1075,0.039368
1076,0.039368
1077,0.039368
1078,0.039368
1079,0.039368
1080,0.039368
1081,0.039368
1082,0.039368
1083,0.039368
1084,0.039368
1085,0.039368
1086,0.039368
1087,0.039368
1088,0.039368
1089,0.039368
1090,0.039368
1091,0.039368
1092,0.039368
1093,0.039368
1094,0.039368
1095,0.039368
1096,0.039368
1097,0.039368
1098,0.039368
1099,0.039368
1100,0.039368
1101,0.039368
1102,0.039368
1103,0.039368
1104,0.039368
1105,0.039368
1106,0.039368
1107,0.039368
1108,0.039368
1109,0.039368
1110,0.039368
1111,0.039368
1112,0.039368
1113,0.039368
1114,0.039368
1115,0.039368
1116,0.039368
1117,0.039368
1118,0.039368
1119,0.039368
1120,0.039368
1121,0.039368
1122,0.039368
1123,0.039368
1124,0.039368
1125,0.039368
1126,0.039368
1127,0.039368
1128,0.039368
1129,0.039368
1130,0.039368
1131,0.039368
1132,0.039368
1133,0.039368
1134,0.039368
1135,0.039368
1136,0.039368
1137,0.039368
1138,0.039368
1139,0.039368
1140,0.039368
1141,0.039368
1142,0.039368
1143,0.039368
1144,0.039368
1145,0.039368
1146,0.039368
1147,0.039368
1148,0.039368
1149,0.039368
1150,0.039368
1151,0.039368
1152,0.039368
1153,0.039368
1154,0.039368
1155,0.039368
1156,0.039368
1157,0.039368
1158,0.039368
1159,0.039368
1160,0.039368
1161,0.039368
1162,0.039368
1163,0.039368
1164,0.039368
1165,0.039368
1166,0.039368
1167,0.039368
1168,0.039368
1169,0.039368
1170,0.039368
1171,0.039368
1172,0.039368
1173,0.039368
1174,0.039368
1175,0.039368
1176,0.039368
1177,0.039368
1178,0.039368
1179,0.039368
1180,0.039368
1181,0.039368
1182,0.039368
1183,0.039368
1184,0.039368
1185,0.039368
1186,0.039368
1187,0.039368
1188,0.039368
1189,0.039368
1190,0.039368
1191,0.039368
1192,0.039368
1193,0.039368
1194,0.039368
1195,0.039368
1196,0.039368
1197,0.039368
1198,0.039368
1199,0.039368
1200,0.039368
1201,0.039368
1202,0.039368
1203,0.039368
1204,0.039368
1205,0.039368
1206,0.039368
1207,0.039368
1208,0.039368
1209,0.039368
1210,0.039368
1211,0.039368
1212,0.039368
1213,0.039368
1214,0.039368
1215,0.039368
1216,0.039368
1217,0.039368
1218,0.039368
1219,0.039368
1220,0.039368
1221,0.039368
1222,0.039368
1223,0.039368
1224,0.039368
1225,0.039368
1226,0.039368
1227,0.039368
1228,0.039368
1229,0.039368
1230,0.039368
1231,0.039368
1232,0.039368
1233,0.039368
1234,0.039368
1235,0.039368
1236,0.039368
1237,0.039368
1238,0.039368
1239,0.039368
1240,0.039368
1241,0.039368
1242,0.039368
1243,0.039368
1244,0.039368
1245,0.039368
1246,0.039368
1247,0.039368
1248,0.039368
1249,0.039368
1250,0.039368
1251,0.039368
1252,0.039368
1253,0.039368
1254,0.039368
1255,0.039368
1256,0.039368
1257,0.039368
1258,0.039368
1259,0.039368
1260,0.039368
1261,0.039368
1262,0.039368
1263,0.039368
1264,0.039368
1265,0.039368
1266,0.039368
1267,0.039368
1268,0.039368
1269,0.039368
1270,0.039368
1271,0.039368
1272,0.039368
1273,0.039368
1274,0.039368
1275,0.039368
1276,0.039368
1277,0.039368
1278,0.039368
1279,0.039368
1280,0.039368
1281,0.039368
1282,0.039368
1283,0.039368
1284,0.039368
1285,0.039368
1286,0.039368
1287,0.039368
1288,0.039368
1289,0.039368
1290,0.039368
1291,0.039368
1292,0.039368
1293,0.039368
1294,0.039368
1295,0.039368
1296,0.039368
1297,0.039368
1298,0.039368
1299,0.039368
1300,0.039368
1301,0.039368
1302,0.039368
1303,0.039368
1304,0.039368
1305,0.039368
1306,0.039368
1307,0.039368
1308,0.039368
1309,0.039368
1310,0.039368
1311,0.039368
1312,0.039368
1313,0.039368
1314,0.039368
1315,0.039368
1316,0.039368
1317,0.039368
1318,0.039368
1319,0.039368
1320,0.039368
1321,0.039368
1322,0.039368
1323,0.039368
1324,0.039368
1325,0.039368
1326,0.039368
1327,0.039368
1328,0.039368
1329,0.039368
1330,0.039368
1331,0.039368
1332,0.039368
1333,0.039368
1334,0.039368
1335,0.039368
1336,0.039368
1337,0.039368
1338,0.039368
1339,0.039368
1340,0.039368
1341,0.039368
1342,0.039368
1343,0.039368
1344,0.039368
1345,0.039368
1346,0.039368
1347,0.039368
1348,0.039368
1349,0.039368
1350,0.039368
1351,0.039368
1352,0.039368
1353,0.039368
1354,0.039368
1355,0.039368
1356,0.039368
1357,0.039368
1358,0.039368
1359,0.039368
1360,0.039368
1361,0.039368
1362,0.039368
1363,0.039368
1364,0.039368
1365,0.039368
1366,0.039368
1367,0.039368
1368,0.039368
1369,0.039368
1370,0.039368
1371,0.039368
1372,0.039368
1373,0.039368
1374,0.039368
1375,0.039368
1376,0.039368
1377,0.039368
1378,0.039368
1379,0.039368
1380,0.039368
1381,0.039368
1382,0.039368
1383,0.039368
1384,0.039368
1385,0.039368
1386,0.039368
1387,0.039368
1388,0.039368
1389,0.039368
1390,0.039368
1391,0.039368
1392,0.039368
1393,0.039368
1394,0.039368
1395,0.039368
1396,0.039368
1397,0.039368
1398,0.039368
1399,0.039368
1400,0.039368
1401,0.039368
1402,0.039368
1403,0.039368
1404,0.039368
1405,0.039368
1406,0.039368
1407,0.039368
1408,0.039368
1409,0.039368
1410,0.039368
1411,0.039368
1412,0.039368
1413,0.039368
1414,0.039368
1415,0.039368
1416,0.039368
1417,0.039368
1418,0.039368
1419,0.039368
1420,0.039368
1421,0.039368
1422,0.039368
1423,0.039368
1424,0.039368
1425,0.039368
1426,0.039368
1427,0.039368
1428,0.039368
1429,0.039368
1430,0.039368
1431,0.039368
1432,0.039368
1433,0.039368
1434,0.039368
1435,0.039368
1436,0.039368
1437,0.039368
1438,0.039368
1439,0.039368
1440,0.039368
1441,0.039368
1442,0.039368
1443,0.039368
1444,0.039368
1445,0.039368
1446,0.039368
1447,0.039368
1448,0.039368
1449,0.039368
1450,0.039368
1451,0.039368
1452,0.039368
1453,0.039368
1454,0.039368
1455,0.039368
1456,0.039368
1457,0.039368
1458,0.039368
1459,0.039368
1460,0.039368
1461,0.039368
1462,0.039368
1463,0.039368
1464,0.039368
1465,0.039368
1466,0.039368
1467,0.039368
1468,0.039368
1469,0.039368
1470,0.039368
1471,0.039368
1472,0.039368
1473,0.039368
1474,0.039368
1475,0.039368
1476,0.039368
1477,0.039368
1478,0.039368
1479,0.039368
1480,0.039368
1481,0.039368
1482,0.039368
1483,0.039368
1484,0.039368
1485,0.039368
1486,0.039368
1487,0.039368
1488,0.039368
1489,0.039368
1490,0.039368
1491,0.039368
1492,0.039368
1493,0.039368
1494,0.039368
1495,0.039368
1496,0.039368
1497,0.039368
1498,0.039368
1499,0.039368
1500,0.039368
1501,0.039368
1502,0.039368
1503,0.039368
1504,0.039368
1505,0.039368
1506,0.039368
1507,0.039368
1508,0.039368
1509,0.039368
1510,0.039368
1511,0.039368
1512,0.039368
1513,0.039368
1514,0.039368
1515,0.039368
1516,0.039368
1517,0.039368
1518,0.039368
1519,0.039368
1520,0.039368
1521,0.039368
1522,0.039368
1523,0.039368
1524,0.039368
1525,0.039368
1526,0.039368
1527,0.039368
1528,0.039368
1529,0.039368
1530,0.039368
1531,0.039368
1532,0.039368
1533,0.039368
1534,0.039368
1535,0.039368
1536,0.039368
1537,0.039368
1538,0.039368
1539,0.039368
1540,0.039368
1541,0.039368
1542,0.039368
1543,0.039368
1544,0.039368
1545,0.039368
1546,0.039368
1547,0.039368
1548,0.039368
1549,0.039368
1550,0.039368
1551,0.039368
1552,0.039368
1553,0.039368
1554,0.039368
1555,0.039368
1556,0.039368
1557,0.039368
1558,0.039368
1559,0.039368
1560,0.039368
1561,0.039368
1562,0.039368
1563,0.039368
1564,0.039368
1565,0.039368
1566,0.039368
1567,0.039368
1568,0.039368
1569,0.039368
1570,0.039368
1571,0.039368
1572,0.039368
1573,0.039368
1574,0.039368
1575,0.039368
1576,0.039368
1577,0.039368
1578,0.039368
1579,0.039368
1580,0.039368
1581,0.039368
1582,0.039368
1583,0.039368
1584,0.039368
1585,0.039368
1586,0.039368
1587,0.039368
1588,0.039368
1589,0.039368
1590,0.039368
1591,0.039368
1592,0.039368
1593,0.039368
1594,0.039368
1595,0.039368
1596,0.039368
1597,0.039368
1598,0.039368
1599,0.039368
1600,0.039368
1601,0.039368
1602,0.039368
1603,0.039368
1604,0.039368
1605,0.039368
1606,0.039368
1607,0.039368
1608,0.039368
1609,0.039368
1610,0.039368
1611,0.039368
1612,0.039368
1613,0.039368
1614,0.039368
1615,0.039368
1616,0.039368
1617,0.039368
1618,0.039368
1619,0.039368
1620,0.039368
1621,0.039368
1622,0.039368
1623,0.039368
1624,0.039368
1625,0.039368
1626,0.039368
1627,0.039368
1628,0.039368
1629,0.039368
1630,0.039368
1631,0.039368
1632,0.039368
1633,0.039368
1634,0.039368
1635,0.039368
1636,0.039368
1637,0.039368
1638,0.039368
1639,0.039368
1640,0.039368
1641,0.039368
1642,0.039368
1643,0.039368
1644,0.039368
1645,0.039368
1646,0.039368
1647,0.039368
1648,0.039368
1649,0.039368
1650,0.039368
1651,0.039368
1652,0.039368
1653,0.039368
1654,0.039368
1655,0.039368
1656,0.039368
1657,0.039368
1658,0.039368
1659,0.039368
1660,0.039368
1661,0.039368
1662,0.039368
1663,0.039368
1664,0.039368
1665,0.039368
1666,0.039368
1667,0.039368
1668,0.039368
1669,0.039368
1670,0.039368
1671,0.039368
1672,0.039368
1673,0.039368
1674,0.039368
1675,0.039368
1676,0.039368
1677,0.039368
1678,0.039368
1679,0.039368
1680,0.039368
1681,0.039368
1682,0.039368
1683,0.039368
1684,0.039368
1685,0.039368
1686,0.039368
1687,0.039368
1688,0.039368
1689,0.039368
1690,0.039368
1691,0.039368
1692,0.039368
1693,0.039368
1694,0.039368
1695,0.039368
1696,0.039368
1697,0.039368
1698,0.039368
1699,0.039368
1700,0.039368
1701,0.039368
1702,0.039368
1703,0.039368
1704,0.039368
1705,0.039368
1706,0.039368
1707,0.039368
1708,0.039368
1709,0.039368
1710,0.039368
1711,0.039368
1712,0.039368
1713,0.039368
1714,0.039368
1715,0.039368
1716,0.039368
1717,0.039368
1718,0.039368
1719,0.039368
1720,0.039368
1721,0.039368
1722,0.039368
1723,0.039368
1724,0.039368
